taxonID,parentTaxonID,scientificName
Hyphodiscus_sp,Hyphodiscus,Hyphodiscus_sp
SH014728.07FU,Hyphodiscus_sp,SH014728.07FU
Crocicreas,Helotiaceae,Crocicreas
Crocicreas_sp,Crocicreas,Crocicreas_sp
SH198435.07FU,Crocicreas_sp,SH198435.07FU
Remispora,Halosphaeriaceae,Remispora
Remispora_stellata,Remispora,Remispora_stellata
SH489938.07FU,Remispora_stellata,SH489938.07FU
Pholiota_gummosa,Pholiota,Pholiota_gummosa
SH186671.07FU,Pholiota_gummosa,SH186671.07FU
SH206964.07FU,Ascobolus_sp,SH206964.07FU
Hygrocybe_substrangulata,Hygrocybe,Hygrocybe_substrangulata
SH208313.07FU,Hygrocybe_substrangulata,SH208313.07FU
SH472477.07FU,Chytridiomycota_sp,SH472477.07FU
Ceratobasidium_cornigerum,Ceratobasidium,Ceratobasidium_cornigerum
SH187917.07FU,Ceratobasidium_cornigerum,SH187917.07FU
SH459961.07FU,Fungi_sp,SH459961.07FU
SH180464.07FU,Herpotrichiellaceae_sp,SH180464.07FU
SH220557.07FU,Russula_chloroides,SH220557.07FU
SH180927.07FU,Archaeorhizomyces_sp,SH180927.07FU
SH004706.07FU,Venturiaceae_sp,SH004706.07FU
Lindtneria,Stephanosporaceae,Lindtneria
Lindtneria_flava,Lindtneria,Lindtneria_flava
SH525516.07FU,Lindtneria_flava,SH525516.07FU
SH496007.07FU,Fungi_sp,SH496007.07FU
SH202674.07FU,Agaricomycetes_sp,SH202674.07FU
SH484188.07FU,Fungi_sp,SH484188.07FU
Panaeolus,Agaricales_fam_Incertae_sedis,Panaeolus
Panaeolus_fimicola,Panaeolus,Panaeolus_fimicola
SH178705.07FU,Panaeolus_fimicola,SH178705.07FU
Coprinellus_brevisetulosus,Coprinellus,Coprinellus_brevisetulosus
SH220375.07FU,Coprinellus_brevisetulosus,SH220375.07FU
Clavaria_fragilis,Clavaria,Clavaria_fragilis
SH495025.07FU,Clavaria_fragilis,SH495025.07FU
SH012303.07FU,Sistotrema_sp,SH012303.07FU
Sporormiella_irregularis,Sporormiella,Sporormiella_irregularis
SH006642.07FU,Sporormiella_irregularis,SH006642.07FU
Hymenoscyphus_monticola,Hymenoscyphus,Hymenoscyphus_monticola
SH211992.07FU,Hymenoscyphus_monticola,SH211992.07FU
SH020698.07FU,Fungi_sp,SH020698.07FU
SH194425.07FU,Agaricomycetes_sp,SH194425.07FU
SH184613.07FU,Thelephora_sp,SH184613.07FU
Parasola_lilatincta,Parasola,Parasola_lilatincta
SH196208.07FU,Parasola_lilatincta,SH196208.07FU
Verrucariales_fam_Incertae_sedis,Verrucariales,Verrucariales_fam_Incertae_sedis
Agonimia,Verrucariales_fam_Incertae_sedis,Agonimia
Agonimia_flabelliformis,Agonimia,Agonimia_flabelliformis
SH204866.07FU,Agonimia_flabelliformis,SH204866.07FU
SH208742.07FU,Pleosporales_sp,SH208742.07FU
SH188173.07FU,Sebacinaceae_sp,SH188173.07FU
SH013384.07FU,Agaricomycetes_sp,SH013384.07FU
Setophoma_terrestris,Setophoma,Setophoma_terrestris
SH188230.07FU,Setophoma_terrestris,SH188230.07FU
Tubaria,Inocybaceae,Tubaria
Tubaria_furfuracea,Tubaria,Tubaria_furfuracea
SH186580.07FU,Tubaria_furfuracea,SH186580.07FU
SH198554.07FU,Hymenochaetales_sp,SH198554.07FU
Dioszegia_hungarica,Dioszegia,Dioszegia_hungarica
SH182099.07FU,Dioszegia_hungarica,SH182099.07FU
SH496014.07FU,Fungi_sp,SH496014.07FU
Lactarius_pubescens,Lactarius,Lactarius_pubescens
SH176404.07FU,Lactarius_pubescens,SH176404.07FU
Pichiaceae,Saccharomycetales,Pichiaceae
Pichia,Pichiaceae,Pichia
Pichia_sp,Pichia,Pichia_sp
SH208527.07FU,Pichia_sp,SH208527.07FU
Psathyrella_fusca,Psathyrella,Psathyrella_fusca
SH175230.07FU,Psathyrella_fusca,SH175230.07FU
SH521886.07FU,Glomeromycota_sp,SH521886.07FU
Trechispora_stellulata,Trechispora,Trechispora_stellulata
SH202375.07FU,Trechispora_stellulata,SH202375.07FU
SH016696.07FU,Basidiomycota_sp,SH016696.07FU
Paraphoma_sp,Paraphoma,Paraphoma_sp
SH495027.07FU,Paraphoma_sp,SH495027.07FU
Lactarius_torminosus,Lactarius,Lactarius_torminosus
SH220114.07FU,Lactarius_torminosus,SH220114.07FU
SH179097.07FU,Sebacinales_Group_B_sp,SH179097.07FU
SH218578.07FU,Pseudotomentella_sp,SH218578.07FU
Ripartites,Tricholomataceae,Ripartites
Ripartites_tricholoma,Ripartites,Ripartites_tricholoma
SH218349.07FU,Ripartites_tricholoma,SH218349.07FU
SH015648.07FU,Cyphellophora_sp,SH015648.07FU
Coprinopsis_brunneofibrillosa,Coprinopsis,Coprinopsis_brunneofibrillosa
SH219024.07FU,Coprinopsis_brunneofibrillosa,SH219024.07FU
SH221402.07FU,Sebacina_sp,SH221402.07FU
Myrmecridium_schulzeri,Myrmecridium,Myrmecridium_schulzeri
SH218825.07FU,Myrmecridium_schulzeri,SH218825.07FU
Entoloma_kauffmanii,Entoloma,Entoloma_kauffmanii
SH488561.07FU,Entoloma_kauffmanii,SH488561.07FU
SH490377.07FU,Agaricales_sp,SH490377.07FU
Hyphodontia_radula,Hyphodontia,Hyphodontia_radula
SH221533.07FU,Hyphodontia_radula,SH221533.07FU
SH185112.07FU,Clavariaceae_sp,SH185112.07FU
SH190020.07FU,Cryptococcus_sp,SH190020.07FU
Hypochnicium_punctulatum,Hypochnicium,Hypochnicium_punctulatum
SH214960.07FU,Hypochnicium_punctulatum,SH214960.07FU
SH019529.07FU,Tremellales_sp,SH019529.07FU
SH185237.07FU,Tomentella_sp,SH185237.07FU
SH467192.07FU,Geoglossales_sp,SH467192.07FU
Inocybe_incarnata,Inocybe,Inocybe_incarnata
SH180067.07FU,Inocybe_incarnata,SH180067.07FU
SH200701.07FU,Penicillium_sp,SH200701.07FU
SH456349.07FU,Fungi_sp,SH456349.07FU
SH017401.07FU,Lecanoromycetes_sp,SH017401.07FU
SH027546.07FU,Rozellomycota_sp,SH027546.07FU
Mycena_speirea,Mycena,Mycena_speirea
SH178372.07FU,Mycena_speirea,SH178372.07FU
Typhula_japonica,Typhula,Typhula_japonica
SH024057.07FU,Typhula_japonica,SH024057.07FU
SH183023.07FU,Pleosporales_sp,SH183023.07FU
SH204486.07FU,Chalara_sp,SH204486.07FU
SH193240.07FU,Chaetothyriales_sp,SH193240.07FU
SH213255.07FU,Rozellomycota_sp,SH213255.07FU
SH196392.07FU,Cladophialophora_sp,SH196392.07FU
SH208594.07FU,Chaetothyriales_sp,SH208594.07FU
SH196091.07FU,Umbelopsis_isabellina,SH196091.07FU
SH204963.07FU,Capnodiales_sp,SH204963.07FU
Inocybe_cincinnata,Inocybe,Inocybe_cincinnata
SH176517.07FU,Inocybe_cincinnata,SH176517.07FU
Colletotrichum_graminicola,Colletotrichum,Colletotrichum_graminicola
SH195670.07FU,Colletotrichum_graminicola,SH195670.07FU
SH492732.07FU,Pleosporales_sp,SH492732.07FU
SH488434.07FU,Ascomycota_sp,SH488434.07FU
SH463363.07FU,Fungi_sp,SH463363.07FU
Sympoventuriaceae,Venturiales,Sympoventuriaceae
unidentified,Sympoventuriaceae,unidentified
Sympoventuriaceae_sp,unidentified,Sympoventuriaceae_sp
SH215107.07FU,Sympoventuriaceae_sp,SH215107.07FU
Reticulascaceae,Sordariomycetidae_ord_Incertae_sedis,Reticulascaceae
Reticulascus,Reticulascaceae,Reticulascus
Reticulascus_tulasneorum,Reticulascus,Reticulascus_tulasneorum
SH185896.07FU,Reticulascus_tulasneorum,SH185896.07FU
SH020056.07FU,Fungi_sp,SH020056.07FU
Elaphomyces_sp,Elaphomyces,Elaphomyces_sp
SH190238.07FU,Elaphomyces_sp,SH190238.07FU
SH020059.07FU,Rozellomycota_sp,SH020059.07FU
SH210983.07FU,Fungi_sp,SH210983.07FU
SH086920.07FU,Flagelloscypha_minutissima,SH086920.07FU
SH006184.07FU,Mycena_sp,SH006184.07FU
Laetiporus,Fomitopsidaceae,Laetiporus
Laetiporus_sp,Laetiporus,Laetiporus_sp
SH193352.07FU,Laetiporus_sp,SH193352.07FU
SH190265.07FU,Clitopilus_sp,SH190265.07FU
Gymnopus_brassicolens,Gymnopus,Gymnopus_brassicolens
SH183810.07FU,Gymnopus_brassicolens,SH183810.07FU
SH218003.07FU,Eurotiales_sp,SH218003.07FU
Ophiocordycipitaceae,Hypocreales,Ophiocordycipitaceae
Tolypocladium,Ophiocordycipitaceae,Tolypocladium
Tolypocladium_album,Tolypocladium,Tolypocladium_album
SH184950.07FU,Tolypocladium_album,SH184950.07FU
SH004480.07FU,Archaeorhizomyces_sp,SH004480.07FU
SH216700.07FU,Agaricomycetes_sp,SH216700.07FU
SH026369.07FU,Agaricales_sp,SH026369.07FU
Tomentella_lilacinogrisea,Tomentella,Tomentella_lilacinogrisea
SH205648.07FU,Tomentella_lilacinogrisea,SH205648.07FU
SH467570.07FU,Agaricomycetes_sp,SH467570.07FU
SH203040.07FU,Helotiales_sp,SH203040.07FU
SH196005.07FU,Dothideomycetes_sp,SH196005.07FU
SH024175.07FU,Auricularia_sp,SH024175.07FU
Chaetosphaeronema,Pezizomycotina_fam_Incertae_sedis,Chaetosphaeronema
Chaetosphaeronema_hispidulum,Chaetosphaeronema,Chaetosphaeronema_hispidulum
SH182984.07FU,Chaetosphaeronema_hispidulum,SH182984.07FU
SH015987.07FU,Fungi_sp,SH015987.07FU
SH521399.07FU,Helotiales_sp,SH521399.07FU
SH220218.07FU,Clavulina_cinerea,SH220218.07FU
SH474248.07FU,Leotiomycetes_sp,SH474248.07FU
Dictyosporium_hughesii,Dictyosporium,Dictyosporium_hughesii
SH189972.07FU,Dictyosporium_hughesii,SH189972.07FU
SH457308.07FU,Agaricomycetes_sp,SH457308.07FU
SH492727.07FU,Fungi_sp,SH492727.07FU
SH010106.07FU,Thelephoraceae_sp,SH010106.07FU
SH005858.07FU,Ophiosphaerella_sp,SH005858.07FU
SH000180.07FU,Archaeosporaceae_sp,SH000180.07FU
SH210932.07FU,Pleosporales_sp,SH210932.07FU
SH482732.07FU,Fungi_sp,SH482732.07FU
Minimelanolocus,Pezizomycotina_fam_Incertae_sedis,Minimelanolocus
Minimelanolocus_obscurus,Minimelanolocus,Minimelanolocus_obscurus
SH490988.07FU,Minimelanolocus_obscurus,SH490988.07FU
SH025237.07FU,Rozellomycota_sp,SH025237.07FU
Monacrosporium,Orbiliaceae,Monacrosporium
Monacrosporium_sp,Monacrosporium,Monacrosporium_sp
SH208820.07FU,Monacrosporium_sp,SH208820.07FU
SH199514.07FU,Sebacina_sp,SH199514.07FU
SH176953.07FU,Galerina_sp,SH176953.07FU
SH214668.07FU,Sebacina_sp,SH214668.07FU
SH014394.07FU,Clavariaceae_sp,SH014394.07FU
SH004888.07FU,Chloridium_sp,SH004888.07FU
SH000650.07FU,Archaeorhizomyces_sp,SH000650.07FU
SH196444.07FU,Chaetothyriales_sp,SH196444.07FU
Gibberella,Nectriaceae,Gibberella
Gibberella_tricincta,Gibberella,Gibberella_tricincta
SH219674.07FU,Gibberella_tricincta,SH219674.07FU
Myrothecium_sp,Myrothecium,Myrothecium_sp
SH028174.07FU,Myrothecium_sp,SH028174.07FU
SH174195.07FU,Inocybe_glabripes,SH174195.07FU
SH210933.07FU,Pleosporales_sp,SH210933.07FU
unidentified,Eurotiomycetes,unidentified
Eurotiomycetes_sp,unidentified,Eurotiomycetes_sp
SH030123.07FU,Eurotiomycetes_sp,SH030123.07FU
Xenochalara,Pezizomycotina_fam_Incertae_sedis,Xenochalara
Xenochalara_sp,Xenochalara,Xenochalara_sp
SH202713.07FU,Xenochalara_sp,SH202713.07FU
SH496072.07FU,Ascomycota_sp,SH496072.07FU
SH021610.07FU,Chaetothyriales_sp,SH021610.07FU
SH029091.07FU,Clavariaceae_sp,SH029091.07FU
SH481941.07FU,Ascomycota_sp,SH481941.07FU
SH222916.07FU,Cortinarius_sp,SH222916.07FU
SH193250.07FU,Cladophialophora_sp,SH193250.07FU
Pseudoplectania_episphagnum,Pseudoplectania,Pseudoplectania_episphagnum
SH189933.07FU,Pseudoplectania_episphagnum,SH189933.07FU
Pholiota_abieticola,Pholiota,Pholiota_abieticola
SH176910.07FU,Pholiota_abieticola,SH176910.07FU
Clavulina_rugosa,Clavulina,Clavulina_rugosa
SH191175.07FU,Clavulina_rugosa,SH191175.07FU
SH022763.07FU,Leotiomycetes_sp,SH022763.07FU
SH005187.07FU,Pyronemataceae_sp,SH005187.07FU
SH476404.07FU,Fungi_sp,SH476404.07FU
SH495006.07FU,Fungi_sp,SH495006.07FU
Apenidiella,Teratosphaeriaceae,Apenidiella
Apenidiella_strumelloidea,Apenidiella,Apenidiella_strumelloidea
SH020131.07FU,Apenidiella_strumelloidea,SH020131.07FU
Cortinarius_ferrugineovelatus,Cortinarius,Cortinarius_ferrugineovelatus
SH188536.07FU,Cortinarius_ferrugineovelatus,SH188536.07FU
SH213431.07FU,Microbotryomycetes_sp,SH213431.07FU
Roridomyces,Mycenaceae,Roridomyces
Roridomyces_roridus,Roridomyces,Roridomyces_roridus
SH180315.07FU,Roridomyces_roridus,SH180315.07FU
Hypholoma_capnoides,Hypholoma,Hypholoma_capnoides
SH219736.07FU,Hypholoma_capnoides,SH219736.07FU
Entylomatales,Exobasidiomycetes,Entylomatales
Entylomataceae,Entylomatales,Entylomataceae
Entyloma,Entylomataceae,Entyloma
Entyloma_ficariae,Entyloma,Entyloma_ficariae
SH188086.07FU,Entyloma_ficariae,SH188086.07FU
Limonomyces,Corticiaceae,Limonomyces
Limonomyces_culmigenus,Limonomyces,Limonomyces_culmigenus
SH180079.07FU,Limonomyces_culmigenus,SH180079.07FU
Sebacina_epigaea,Sebacina,Sebacina_epigaea
SH197161.07FU,Sebacina_epigaea,SH197161.07FU
SH180025.07FU,Sebacinales_sp,SH180025.07FU
SH025830.07FU,Glomeromycota_sp,SH025830.07FU
Pyrenophora_lolii,Pyrenophora,Pyrenophora_lolii
SH193145.07FU,Pyrenophora_lolii,SH193145.07FU
Entoloma_fernandae,Entoloma,Entoloma_fernandae
SH221936.07FU,Entoloma_fernandae,SH221936.07FU
SH222635.07FU,Cortinarius_sp,SH222635.07FU
unidentified,Geoglossaceae,unidentified
Geoglossaceae_sp,unidentified,Geoglossaceae_sp
SH017961.07FU,Geoglossaceae_sp,SH017961.07FU
SH200262.07FU,Ascomycota_sp,SH200262.07FU
Sporidiobolaceae,Sporidiobolales,Sporidiobolaceae
Rhodosporidiobolus,Sporidiobolaceae,Rhodosporidiobolus
Rhodosporidiobolus_colostri,Rhodosporidiobolus,Rhodosporidiobolus_colostri
SH194503.07FU,Rhodosporidiobolus_colostri,SH194503.07FU
SH000352.07FU,Fungi_sp,SH000352.07FU
SH189315.07FU,Entoloma_sp,SH189315.07FU
SH214390.07FU,Clavariaceae_sp,SH214390.07FU
SH199062.07FU,Pleosporales_sp,SH199062.07FU
SH215755.07FU,Entoloma_chalybeum,SH215755.07FU
SH002793.07FU,Mycena_sp,SH002793.07FU
Arthrobotrys,Orbiliaceae,Arthrobotrys
Arthrobotrys_elegans,Arthrobotrys,Arthrobotrys_elegans
SH207551.07FU,Arthrobotrys_elegans,SH207551.07FU
Limonomyces_sp,Limonomyces,Limonomyces_sp
SH011634.07FU,Limonomyces_sp,SH011634.07FU
SH525713.07FU,Sebacinales_sp,SH525713.07FU
SH196456.07FU,Rhizoctonia_sp,SH196456.07FU
Asteromella,Dothideomycetes_fam_Incertae_sedis,Asteromella
Asteromella_sp,Asteromella,Asteromella_sp
SH183092.07FU,Asteromella_sp,SH183092.07FU
Cystofilobasidium_macerans,Cystofilobasidium,Cystofilobasidium_macerans
SH194015.07FU,Cystofilobasidium_macerans,SH194015.07FU
SH262864.07FU,Trichosporon_sp,SH262864.07FU
SH215260.07FU,Ascomycota_sp,SH215260.07FU
Ramimonilia,Dothideomycetes_fam_Incertae_sedis,Ramimonilia
Ramimonilia_apicalis,Ramimonilia,Ramimonilia_apicalis
SH219835.07FU,Ramimonilia_apicalis,SH219835.07FU
SH188390.07FU,Umbelopsis_ramanniana,SH188390.07FU
Tomentellopsis_submollis,Tomentellopsis,Tomentellopsis_submollis
SH184844.07FU,Tomentellopsis_submollis,SH184844.07FU
Helicoma_sp,Helicoma,Helicoma_sp
SH204983.07FU,Helicoma_sp,SH204983.07FU
SH201659.07FU,Helotiales_sp,SH201659.07FU
Ustilaginales,Ustilaginomycetes,Ustilaginales
Ustilaginaceae,Ustilaginales,Ustilaginaceae
Ustilago,Ustilaginaceae,Ustilago
Ustilago_nunavutica,Ustilago,Ustilago_nunavutica
SH175968.07FU,Ustilago_nunavutica,SH175968.07FU
Rhodotorula_sp,Rhodotorula,Rhodotorula_sp
SH022684.07FU,Rhodotorula_sp,SH022684.07FU
SH199140.07FU,Ascomycota_sp,SH199140.07FU
SH179088.07FU,Sebacinales_Group_B_sp,SH179088.07FU
SH216603.07FU,Ascomycota_sp,SH216603.07FU
Entoloma_serrulatum,Entoloma,Entoloma_serrulatum
SH000811.07FU,Entoloma_serrulatum,SH000811.07FU
SH185814.07FU,Entoloma_cetratum,SH185814.07FU
unidentified,Hysteriales,unidentified
Hysteriales_sp,unidentified,Hysteriales_sp
SH181859.07FU,Hysteriales_sp,SH181859.07FU
Arrhenia,Tricholomataceae,Arrhenia
Arrhenia_acerosa,Arrhenia,Arrhenia_acerosa
SH526294.07FU,Arrhenia_acerosa,SH526294.07FU
SH018493.07FU,Helotiales_sp,SH018493.07FU
Gymnopilus_flavus,Gymnopilus,Gymnopilus_flavus
SH003109.07FU,Gymnopilus_flavus,SH003109.07FU
Penicillium_hoeksii,Penicillium,Penicillium_hoeksii
SH237844.07FU,Penicillium_hoeksii,SH237844.07FU
SH200462.07FU,Fungi_sp,SH200462.07FU
Ambisporaceae,Archaeosporales,Ambisporaceae
unidentified,Ambisporaceae,unidentified
Ambisporaceae_sp,unidentified,Ambisporaceae_sp
SH203297.07FU,Ambisporaceae_sp,SH203297.07FU
SH083578.07FU,Sebacinaceae_sp,SH083578.07FU
Phaeomoniellales,Eurotiomycetes,Phaeomoniellales
Phaeomoniellaceae,Phaeomoniellales,Phaeomoniellaceae
Neophaeomoniella,Phaeomoniellaceae,Neophaeomoniella
Neophaeomoniella_niveniae,Neophaeomoniella,Neophaeomoniella_niveniae
SH197743.07FU,Neophaeomoniella_niveniae,SH197743.07FU
SH177849.07FU,Tomentella_sp,SH177849.07FU
SH020462.07FU,Herpotrichiellaceae_sp,SH020462.07FU
Cystoderma_carcharias,Cystoderma,Cystoderma_carcharias
SH182948.07FU,Cystoderma_carcharias,SH182948.07FU
SH185977.07FU,Mortierella_sp,SH185977.07FU
SH174850.07FU,Ascomycota_sp,SH174850.07FU
SH012197.07FU,Fungi_sp,SH012197.07FU
SH202378.07FU,Orbiliomycetes_sp,SH202378.07FU
SH218960.07FU,Archaeosporaceae_sp,SH218960.07FU
SH177783.07FU,Tomentella_stuposa,SH177783.07FU
Microdochium_neoqueenslandicum,Microdochium,Microdochium_neoqueenslandicum
SH213514.07FU,Microdochium_neoqueenslandicum,SH213514.07FU
SH197508.07FU,Cantharellales_sp,SH197508.07FU
Phyllachorales,Sordariomycetes,Phyllachorales
Phyllachoraceae,Phyllachorales,Phyllachoraceae
Phyllachora,Phyllachoraceae,Phyllachora
Phyllachora_phyllostachydis,Phyllachora,Phyllachora_phyllostachydis
SH192143.07FU,Phyllachora_phyllostachydis,SH192143.07FU
Psathyrella_obtusata,Psathyrella,Psathyrella_obtusata
SH220366.07FU,Psathyrella_obtusata,SH220366.07FU
Athelia,Atheliaceae,Athelia
Athelia_sp,Athelia,Athelia_sp
SH180232.07FU,Athelia_sp,SH180232.07FU
Puccinia_coronati-agrostidis,Puccinia,Puccinia_coronati-agrostidis
SH186158.07FU,Puccinia_coronati-agrostidis,SH186158.07FU
Melampsora_laricis-pentandrae,Melampsora,Melampsora_laricis-pentandrae
SH196342.07FU,Melampsora_laricis-pentandrae,SH196342.07FU
SH207112.07FU,Gibberella_tricincta,SH207112.07FU
Digitodesmium,Pleosporales_fam_Incertae_sedis,Digitodesmium
Digitodesmium_intermedium,Digitodesmium,Digitodesmium_intermedium
SH010268.07FU,Digitodesmium_intermedium,SH010268.07FU
SH214557.07FU,Endogonales_sp,SH214557.07FU
Gyrothrix,Pezizomycotina_fam_Incertae_sedis,Gyrothrix
Gyrothrix_verticiclada,Gyrothrix,Gyrothrix_verticiclada
SH176390.07FU,Gyrothrix_verticiclada,SH176390.07FU
Inocybe_erubescens,Inocybe,Inocybe_erubescens
SH221219.07FU,Inocybe_erubescens,SH221219.07FU
Penicillium_lanosum,Penicillium,Penicillium_lanosum
SH386820.07FU,Penicillium_lanosum,SH386820.07FU
SH196065.07FU,Clavariaceae_sp,SH196065.07FU
SH031214.07FU,Hypocreales_sp,SH031214.07FU
SH496364.07FU,Phaeosphaeria_sp,SH496364.07FU
SH019170.07FU,Helotiales_sp,SH019170.07FU
Curvibasidium,Microbotryomycetes_fam_Incertae_sedis,Curvibasidium
Curvibasidium_cygneicollum,Curvibasidium,Curvibasidium_cygneicollum
SH289313.07FU,Curvibasidium_cygneicollum,SH289313.07FU
SH004444.07FU,Archaeorhizomyces_sp,SH004444.07FU
Lycoperdon_molle,Lycoperdon,Lycoperdon_molle
SH175919.07FU,Lycoperdon_molle,SH175919.07FU
SH213418.07FU,Rhodotorula_sp,SH213418.07FU
SH476950.07FU,Fungi_sp,SH476950.07FU
unidentified,Helotiaceae,unidentified
Helotiaceae_sp,unidentified,Helotiaceae_sp
SH206126.07FU,Helotiaceae_sp,SH206126.07FU
SH468235.07FU,Fungi_sp,SH468235.07FU
Helvellosebacina_helvelloides,Helvellosebacina,Helvellosebacina_helvelloides
SH214500.07FU,Helvellosebacina_helvelloides,SH214500.07FU
Pulvinula_sp,Pulvinula,Pulvinula_sp
SH210657.07FU,Pulvinula_sp,SH210657.07FU
SH490479.07FU,Fungi_sp,SH490479.07FU
unidentified,Dothideales,unidentified
Dothideales_sp,unidentified,Dothideales_sp
SH475914.07FU,Dothideales_sp,SH475914.07FU
Russula_aeruginea,Russula,Russula_aeruginea
SH180256.07FU,Russula_aeruginea,SH180256.07FU
Cortinarius_albocyaneus,Cortinarius,Cortinarius_albocyaneus
SH222483.07FU,Cortinarius_albocyaneus,SH222483.07FU
Arthrobotrys_xiangyunensis,Arthrobotrys,Arthrobotrys_xiangyunensis
SH489670.07FU,Arthrobotrys_xiangyunensis,SH489670.07FU
Dioszegia_rishiriensis,Dioszegia,Dioszegia_rishiriensis
SH209719.07FU,Dioszegia_rishiriensis,SH209719.07FU
Sporormiella_australis,Sporormiella,Sporormiella_australis
SH184187.07FU,Sporormiella_australis,SH184187.07FU
Candida_cretensis,Candida,Candida_cretensis
SH180455.07FU,Candida_cretensis,SH180455.07FU
SH460857.07FU,Rozellomycota_sp,SH460857.07FU
Mucor_plasmaticus,Mucor,Mucor_plasmaticus
SH209844.07FU,Mucor_plasmaticus,SH209844.07FU
Ciboria_amentacea,Ciboria,Ciboria_amentacea
SH177426.07FU,Ciboria_amentacea,SH177426.07FU
Arthrinium_puccinioides,Arthrinium,Arthrinium_puccinioides
SH204492.07FU,Arthrinium_puccinioides,SH204492.07FU
Mortierella_epigama,Mortierella,Mortierella_epigama
SH003975.07FU,Mortierella_epigama,SH003975.07FU
SH202584.07FU,Asteromella_sp,SH202584.07FU
SH197532.07FU,Sebacinales_sp,SH197532.07FU
SH179845.07FU,Inocybe_sp,SH179845.07FU
SH008007.07FU,Ceratobasidium_sp,SH008007.07FU
SH207851.07FU,Basidiomycota_sp,SH207851.07FU
SH019199.07FU,Capnodiales_sp,SH019199.07FU
Phoma_aloes,Phoma,Phoma_aloes
SH087322.07FU,Phoma_aloes,SH087322.07FU
Humaria,Pyronemataceae,Humaria
Humaria_hemisphaerica,Humaria,Humaria_hemisphaerica
SH179622.07FU,Humaria_hemisphaerica,SH179622.07FU
SH196078.07FU,Clavariaceae_sp,SH196078.07FU
Ochroconis_robusta,Ochroconis,Ochroconis_robusta
SH497267.07FU,Ochroconis_robusta,SH497267.07FU
SH005223.07FU,Rozellomycota_sp,SH005223.07FU
SH218122.07FU,Phialocephala_sp,SH218122.07FU
SH275918.07FU,Phialocephala_sp,SH275918.07FU
SH222340.07FU,Cortinarius_obtusus,SH222340.07FU
SH459177.07FU,Tremellomycetes_sp,SH459177.07FU
SH470860.07FU,Orbiliales_sp,SH470860.07FU
Scleromitrula,Rutstroemiaceae,Scleromitrula
Scleromitrula_spiraeicola,Scleromitrula,Scleromitrula_spiraeicola
SH177354.07FU,Scleromitrula_spiraeicola,SH177354.07FU
SH193724.07FU,Pezizaceae_sp,SH193724.07FU
SH467304.07FU,Agaricomycetes_sp,SH467304.07FU
Solicoccozyma_keelungensis,Solicoccozyma,Solicoccozyma_keelungensis
SH027235.07FU,Solicoccozyma_keelungensis,SH027235.07FU
SH494227.07FU,Leptosphaeria_sp,SH494227.07FU
Sagaranella,Lyophyllaceae,Sagaranella
Sagaranella_tylicolor,Sagaranella,Sagaranella_tylicolor
SH199303.07FU,Sagaranella_tylicolor,SH199303.07FU
SH177468.07FU,Chaetothyriales_sp,SH177468.07FU
SH189435.07FU,Thelephoraceae_sp,SH189435.07FU
unidentified,Onygenaceae,unidentified
Onygenaceae_sp,unidentified,Onygenaceae_sp
SH030119.07FU,Onygenaceae_sp,SH030119.07FU
SH180926.07FU,Archaeorhizomyces_sp,SH180926.07FU
Conocybe_cylindracea,Conocybe,Conocybe_cylindracea
SH220671.07FU,Conocybe_cylindracea,SH220671.07FU
SH008973.07FU,Fungi_sp,SH008973.07FU
unidentified,Cantharellaceae,unidentified
Cantharellaceae_sp,unidentified,Cantharellaceae_sp
SH221190.07FU,Cantharellaceae_sp,SH221190.07FU
SH489687.07FU,Fungi_sp,SH489687.07FU
Lepista,Tricholomataceae,Lepista
Lepista_irina,Lepista,Lepista_irina
SH218332.07FU,Lepista_irina,SH218332.07FU
SH491024.07FU,Fungi_sp,SH491024.07FU
Trechispora_stevensonii,Trechispora,Trechispora_stevensonii
SH213080.07FU,Trechispora_stevensonii,SH213080.07FU
SH206793.07FU,Capnodiales_sp,SH206793.07FU
Entoloma_asprellum,Entoloma,Entoloma_asprellum
SH024515.07FU,Entoloma_asprellum,SH024515.07FU
SH208588.07FU,Chaetothyriales_sp,SH208588.07FU
SH181430.07FU,Glomeraceae_sp,SH181430.07FU
SH527004.07FU,Clavaria_falcata,SH527004.07FU
Hymenochaetaceae,Hymenochaetales,Hymenochaetaceae
Xanthoporia,Hymenochaetaceae,Xanthoporia
Xanthoporia_radiata,Xanthoporia,Xanthoporia_radiata
SH223191.07FU,Xanthoporia_radiata,SH223191.07FU
Amanita_citrina,Amanita,Amanita_citrina
SH221026.07FU,Amanita_citrina,SH221026.07FU
SH014332.07FU,Fungi_sp,SH014332.07FU
Idriella,Helotiaceae,Idriella
Idriella_lunata,Idriella,Idriella_lunata
SH195508.07FU,Idriella_lunata,SH195508.07FU
unidentified,Diaporthales,unidentified
Diaporthales_sp,unidentified,Diaporthales_sp
SH021049.07FU,Diaporthales_sp,SH021049.07FU
Urocystis_fischeri,Urocystis,Urocystis_fischeri
SH007549.07FU,Urocystis_fischeri,SH007549.07FU
