entityID,entityType
86684,organism
86683,sequence
86691,organism
86690,sequence
86698,organism
86697,sequence
86705,organism
86704,sequence
86712,organism
86711,sequence
86719,organism
86718,sequence
86726,organism
86725,sequence
86733,organism
86732,sequence
86740,organism
86739,sequence
86747,organism
86746,sequence
86754,organism
86753,sequence
86761,organism
86760,sequence
86768,organism
86767,sequence
86775,organism
86774,sequence
86782,organism
86781,sequence
86789,organism
86788,sequence
86796,organism
86795,sequence
86803,organism
86802,sequence
86810,organism
86809,sequence
86817,organism
86816,sequence
86824,organism
86823,sequence
86831,organism
86830,sequence
86838,organism
86837,sequence
86845,organism
86844,sequence
86852,organism
86851,sequence
86859,organism
86858,sequence
86866,organism
86865,sequence
86873,organism
86872,sequence
86880,organism
86879,sequence
86887,organism
86886,sequence
86894,organism
86893,sequence
86901,organism
86900,sequence
86908,organism
86907,sequence
86915,organism
86914,sequence
86922,organism
86921,sequence
86929,organism
86928,sequence
86936,organism
86935,sequence
86943,organism
86942,sequence
86950,organism
86949,sequence
86957,organism
86956,sequence
86964,organism
86963,sequence
86971,organism
86970,sequence
86978,organism
86977,sequence
86985,organism
86984,sequence
86992,organism
86991,sequence
86999,organism
86998,sequence
87006,organism
87005,sequence
87013,organism
87012,sequence
87020,organism
87019,sequence
87027,organism
87026,sequence
87034,organism
87033,sequence
87041,organism
87040,sequence
87048,organism
87047,sequence
87055,organism
87054,sequence
87062,organism
87061,sequence
87069,organism
87068,sequence
87076,organism
87075,sequence
87083,organism
87082,sequence
87090,organism
87089,sequence
87097,organism
87096,sequence
87104,organism
87103,sequence
87111,organism
87110,sequence
87118,organism
87117,sequence
87125,organism
87124,sequence
87132,organism
87131,sequence
87139,organism
87138,sequence
87146,organism
87145,sequence
87153,organism
87152,sequence
87160,organism
87159,sequence
87167,organism
87166,sequence
87174,organism
87173,sequence
87181,organism
87180,sequence
87188,organism
87187,sequence
87195,organism
87194,sequence
87202,organism
87201,sequence
87209,organism
87208,sequence
87216,organism
87215,sequence
87223,organism
87222,sequence
87230,organism
87229,sequence
87237,organism
87236,sequence
87244,organism
87243,sequence
87251,organism
87250,sequence
87258,organism
87257,sequence
87265,organism
87264,sequence
87272,organism
87271,sequence
87279,organism
87278,sequence
87286,organism
87285,sequence
87293,organism
87292,sequence
87300,organism
87299,sequence
87307,organism
87306,sequence
87314,organism
87313,sequence
87321,organism
87320,sequence
87328,organism
87327,sequence
87335,organism
87334,sequence
87342,organism
87341,sequence
87349,organism
87348,sequence
87356,organism
87355,sequence
87363,organism
87362,sequence
87370,organism
87369,sequence
87377,organism
87376,sequence
87384,organism
87383,sequence
87391,organism
87390,sequence
87398,organism
87397,sequence
87405,organism
87404,sequence
87412,organism
87411,sequence
87419,organism
87418,sequence
87426,organism
87425,sequence
87433,organism
87432,sequence
87440,organism
87439,sequence
87447,organism
87446,sequence
87454,organism
87453,sequence
87461,organism
87460,sequence
87468,organism
87467,sequence
87475,organism
87474,sequence
87482,organism
87481,sequence
87489,organism
87488,sequence
87496,organism
87495,sequence
87503,organism
87502,sequence
87510,organism
87509,sequence
87517,organism
87516,sequence
87524,organism
87523,sequence
87531,organism
87530,sequence
87538,organism
87537,sequence
87545,organism
87544,sequence
87552,organism
87551,sequence
87559,organism
87558,sequence
87566,organism
87565,sequence
87573,organism
87572,sequence
87580,organism
87579,sequence
87587,organism
87586,sequence
87594,organism
87593,sequence
87601,organism
87600,sequence
87608,organism
87607,sequence
87615,organism
87614,sequence
87622,organism
87621,sequence
87629,organism
87628,sequence
87636,organism
87635,sequence
87643,organism
87642,sequence
87650,organism
87649,sequence
87657,organism
87656,sequence
87664,organism
87663,sequence
87671,organism
87670,sequence
87678,organism
87677,sequence
87685,organism
87684,sequence
87692,organism
87691,sequence
87699,organism
87698,sequence
87706,organism
87705,sequence
87713,organism
87712,sequence
87720,organism
87719,sequence
87727,organism
87726,sequence
87734,organism
87733,sequence
87741,organism
87740,sequence
87748,organism
87747,sequence
87755,organism
87754,sequence
87762,organism
87761,sequence
87769,organism
87768,sequence
87776,organism
87775,sequence
87783,organism
87782,sequence
87790,organism
87789,sequence
87797,organism
87796,sequence
87804,organism
87803,sequence
87811,organism
87810,sequence
87818,organism
87817,sequence
87825,organism
87824,sequence
87832,organism
87831,sequence
87839,organism
87838,sequence
87846,organism
87845,sequence
87853,organism
87852,sequence
87860,organism
87859,sequence
87867,organism
87866,sequence
87874,organism
87873,sequence
87881,organism
87880,sequence
87888,organism
87887,sequence
87895,organism
87894,sequence
87902,organism
87901,sequence
87909,organism
87908,sequence
87916,organism
87915,sequence
87923,organism
87922,sequence
87930,organism
87929,sequence
87937,organism
87936,sequence
87944,organism
87943,sequence
87951,organism
87950,sequence
87958,organism
87957,sequence
87965,organism
87964,sequence
87972,organism
87971,sequence
87979,organism
87978,sequence
87986,organism
87985,sequence
87993,organism
87992,sequence
88000,organism
87999,sequence
88007,organism
88006,sequence
88014,organism
88013,sequence
88021,organism
88020,sequence
88028,organism
88027,sequence
88035,organism
88034,sequence
88042,organism
88041,sequence
88049,organism
88048,sequence
88056,organism
88055,sequence
88063,organism
88062,sequence
88070,organism
88069,sequence
88077,organism
88076,sequence
88084,organism
88083,sequence
88091,organism
88090,sequence
88098,organism
88097,sequence
88105,organism
88104,sequence
88112,organism
88111,sequence
88119,organism
88118,sequence
88126,organism
88125,sequence
88133,organism
88132,sequence
88140,organism
88139,sequence
88147,organism
88146,sequence
88154,organism
88153,sequence
88161,organism
88160,sequence
88168,organism
88167,sequence
88175,organism
88174,sequence
88182,organism
88181,sequence
88189,organism
88188,sequence
88196,organism
88195,sequence
88203,organism
88202,sequence
88210,organism
88209,sequence
88217,organism
88216,sequence
88224,organism
88223,sequence
88231,organism
88230,sequence
88238,organism
88237,sequence
88245,organism
88244,sequence
88252,organism
88251,sequence
88259,organism
88258,sequence
88266,organism
88265,sequence
88273,organism
88272,sequence
88280,organism
88279,sequence
88287,organism
88286,sequence
88294,organism
88293,sequence
88301,organism
88300,sequence
88308,organism
88307,sequence
88315,organism
88314,sequence
88322,organism
88321,sequence
88329,organism
88328,sequence
88336,organism
88335,sequence
88343,organism
88342,sequence
88350,organism
88349,sequence
88357,organism
88356,sequence
88364,organism
88363,sequence
88371,organism
88370,sequence
88378,organism
88377,sequence
88385,organism
88384,sequence
88392,organism
88391,sequence
88399,organism
88398,sequence
88406,organism
88405,sequence
88413,organism
88412,sequence
88420,organism
88419,sequence
88427,organism
88426,sequence
88434,organism
88433,sequence
88441,organism
88440,sequence
88448,organism
88447,sequence
88455,organism
88454,sequence
88462,organism
88461,sequence
88469,organism
88468,sequence
88476,organism
88475,sequence
88483,organism
88482,sequence
88490,organism
88489,sequence
88497,organism
88496,sequence
88504,organism
88503,sequence
88511,organism
88510,sequence
88518,organism
88517,sequence
88525,organism
88524,sequence
88532,organism
88531,sequence
88539,organism
88538,sequence
88546,organism
88545,sequence
88553,organism
88552,sequence
88560,organism
88559,sequence
88567,organism
88566,sequence
88574,organism
88573,sequence
88581,organism
88580,sequence
88588,organism
88587,sequence
88595,organism
88594,sequence
88602,organism
88601,sequence
88609,organism
88608,sequence
88616,organism
88615,sequence
88623,organism
88622,sequence
88630,organism
88629,sequence
88637,organism
88636,sequence
88644,organism
88643,sequence
88651,organism
88650,sequence
88658,organism
88657,sequence
88665,organism
88664,sequence
88672,organism
88671,sequence
88679,organism
88678,sequence
88686,organism
88685,sequence
88693,organism
88692,sequence
88700,organism
88699,sequence
88707,organism
88706,sequence
88714,organism
88713,sequence
88721,organism
88720,sequence
88728,organism
88727,sequence
88735,organism
88734,sequence
88742,organism
88741,sequence
88749,organism
88748,sequence
88756,organism
88755,sequence
88763,organism
88762,sequence
88770,organism
88769,sequence
88777,organism
88776,sequence
88784,organism
88783,sequence
88791,organism
88790,sequence
88798,organism
88797,sequence
88805,organism
88804,sequence
88812,organism
88811,sequence
88819,organism
88818,sequence
88826,organism
88825,sequence
88833,organism
88832,sequence
88840,organism
88839,sequence
88847,organism
88846,sequence
88854,organism
88853,sequence
88861,organism
88860,sequence
88868,organism
88867,sequence
88875,organism
88874,sequence
88882,organism
88881,sequence
88889,organism
88888,sequence
88896,organism
88895,sequence
88903,organism
88902,sequence
88910,organism
88909,sequence
88917,organism
88916,sequence
88924,organism
88923,sequence
88931,organism
88930,sequence
88938,organism
88937,sequence
88945,organism
88944,sequence
88952,organism
88951,sequence
88959,organism
88958,sequence
88966,organism
88965,sequence
88973,organism
88972,sequence
88980,organism
88979,sequence
88987,organism
88986,sequence
88994,organism
88993,sequence
89001,organism
89000,sequence
89008,organism
89007,sequence
89015,organism
89014,sequence
89022,organism
89021,sequence
89029,organism
89028,sequence
89036,organism
89035,sequence
89043,organism
89042,sequence
89050,organism
89049,sequence
89057,organism
89056,sequence
89064,organism
89063,sequence
89071,organism
89070,sequence
89078,organism
89077,sequence
89085,organism
89084,sequence
89092,organism
89091,sequence
89099,organism
89098,sequence
89106,organism
89105,sequence
89113,organism
89112,sequence
89120,organism
89119,sequence
89127,organism
89126,sequence
89134,organism
89133,sequence
89141,organism
89140,sequence
89148,organism
89147,sequence
89155,organism
89154,sequence
89162,organism
89161,sequence
89169,organism
89168,sequence
89176,organism
89175,sequence
89183,organism
89182,sequence
89190,organism
89189,sequence
89197,organism
89196,sequence
89204,organism
89203,sequence
89211,organism
89210,sequence
89218,organism
89217,sequence
89225,organism
89224,sequence
89232,organism
89231,sequence
89239,organism
89238,sequence
89246,organism
89245,sequence
89253,organism
89252,sequence
89260,organism
89259,sequence
89267,organism
89266,sequence
89274,organism
89273,sequence
89281,organism
89280,sequence
89288,organism
89287,sequence
89295,organism
89294,sequence
89302,organism
89301,sequence
89309,organism
89308,sequence
89316,organism
89315,sequence
89323,organism
89322,sequence
89330,organism
89329,sequence
89337,organism
89336,sequence
89344,organism
89343,sequence
89351,organism
89350,sequence
89358,organism
89357,sequence
89365,organism
89364,sequence
89372,organism
89371,sequence
89379,organism
89378,sequence
89386,organism
89385,sequence
89393,organism
89392,sequence
89400,organism
89399,sequence
89407,organism
89406,sequence
89414,organism
89413,sequence
89421,organism
89420,sequence
89428,organism
89427,sequence
89435,organism
89434,sequence
89442,organism
89441,sequence
89449,organism
89448,sequence
89456,organism
89455,sequence
89463,organism
89462,sequence
89470,organism
89469,sequence
89477,organism
89476,sequence
89484,organism
89483,sequence
89491,organism
89490,sequence
89498,organism
89497,sequence
89505,organism
89504,sequence
89512,organism
89511,sequence
89519,organism
89518,sequence
89526,organism
89525,sequence
89533,organism
89532,sequence
89540,organism
89539,sequence
89547,organism
89546,sequence
89554,organism
89553,sequence
89561,organism
89560,sequence
89568,organism
89567,sequence
89575,organism
89574,sequence
89582,organism
89581,sequence
89589,organism
89588,sequence
89596,organism
89595,sequence
89603,organism
89602,sequence
89610,organism
89609,sequence
89617,organism
89616,sequence
89624,organism
89623,sequence
89631,organism
89630,sequence
89638,organism
89637,sequence
89645,organism
89644,sequence
