assertionID,geneticSequenceID,effectiveDate,type,value,valueNumeric,unit
13252,13246,,reads,,51.0,unit
13252,13246,,relativeAbundance,,0.09395898966451113,percentage
13259,13253,,reads,,21.0,unit
13259,13253,,relativeAbundance,,0.0445736845456668,percentage
13266,13260,,reads,,199.0,unit
13266,13260,,relativeAbundance,,0.22893298820822547,percentage
13273,13267,,reads,,54.0,unit
13273,13267,,relativeAbundance,,0.0901622921258265,percentage
13280,13274,,reads,,74.0,unit
13280,13274,,relativeAbundance,,0.11162566183458283,percentage
13287,13281,,reads,,32.0,unit
13287,13281,,relativeAbundance,,0.09389395851060708,percentage
13294,13288,,reads,,42.0,unit
13294,13288,,relativeAbundance,,0.0765124879310659,percentage
13301,13295,,reads,,316.0,unit
13301,13295,,relativeAbundance,,0.43221359010832694,percentage
13308,13302,,reads,,330.0,unit
13308,13302,,relativeAbundance,,0.7461336709776613,percentage
13315,13309,,reads,,51.0,unit
13315,13309,,relativeAbundance,,0.08459114280975286,percentage
13322,13316,,reads,,82.0,unit
13322,13316,,relativeAbundance,,0.15671584741227734,percentage
13329,13323,,reads,,69.0,unit
13329,13323,,relativeAbundance,,0.28825667376864267,percentage
13336,13330,,reads,,7688.0,unit
13336,13330,,relativeAbundance,,14.34810197454369,percentage
13343,13337,,reads,,146.0,unit
13343,13337,,relativeAbundance,,0.28123434911584544,percentage
13350,13344,,reads,,3.0,unit
13350,13344,,relativeAbundance,,0.0038237993270113183,percentage
13357,13351,,reads,,6.0,unit
13357,13351,,relativeAbundance,,0.006463775922434689,percentage
13364,13358,,reads,,412.0,unit
13364,13358,,relativeAbundance,,0.9842566712057145,percentage
13371,13365,,reads,,3.0,unit
13371,13365,,relativeAbundance,,0.008922463789667786,percentage
13378,13372,,reads,,120.0,unit
13378,13372,,relativeAbundance,,0.34349506225848003,percentage
13385,13379,,reads,,101.0,unit
13385,13379,,relativeAbundance,,0.2715710790244952,percentage
13392,13386,,reads,,109.0,unit
13392,13386,,relativeAbundance,,0.12136192575767697,percentage
13399,13393,,reads,,172.0,unit
13399,13393,,relativeAbundance,,0.5249504043949336,percentage
13406,13400,,reads,,4429.0,unit
13406,13400,,relativeAbundance,,6.256975347884439,percentage
13413,13407,,reads,,1673.0,unit
13413,13407,,relativeAbundance,,3.0020276696154604,percentage
13420,13414,,reads,,1251.0,unit
13420,13414,,relativeAbundance,,1.8281722661444708,percentage
13427,13421,,reads,,753.0,unit
13427,13421,,relativeAbundance,,1.6550178029803508,percentage
13434,13428,,reads,,9.0,unit
13434,13428,,relativeAbundance,,0.057662737057919015,percentage
13441,13435,,reads,,311.0,unit
13441,13435,,relativeAbundance,,0.515840106153591,percentage
13448,13442,,reads,,142.0,unit
13448,13442,,relativeAbundance,,0.2713859796651632,percentage
13455,13449,,reads,,366.0,unit
13455,13449,,relativeAbundance,,1.1117186076180061,percentage
13462,13456,,reads,,4873.0,unit
13462,13456,,relativeAbundance,,6.4818632862900545,percentage
13469,13463,,reads,,209.0,unit
13469,13463,,relativeAbundance,,0.2441189525077674,percentage
13476,13470,,reads,,801.0,unit
13476,13470,,relativeAbundance,,2.4414776883686904,percentage
13483,13477,,reads,,50.0,unit
13483,13477,,relativeAbundance,,0.17101617813045114,percentage
13490,13484,,reads,,47.0,unit
13490,13484,,relativeAbundance,,1.9199346405228759,percentage
13497,13491,,reads,,98.0,unit
13497,13491,,relativeAbundance,,0.39110827313724705,percentage
13504,13498,,reads,,246.0,unit
13504,13498,,relativeAbundance,,0.2597896337599797,percentage
13511,13505,,reads,,1069.0,unit
13511,13505,,relativeAbundance,,5.387290228292093,percentage
13518,13512,,reads,,258.0,unit
13518,13512,,relativeAbundance,,0.8229140086756825,percentage
13525,13519,,reads,,505.0,unit
13525,13519,,relativeAbundance,,1.335413581552782,percentage
13532,13526,,reads,,95.0,unit
13532,13526,,relativeAbundance,,0.12766414921923294,percentage
13539,13533,,reads,,295.0,unit
13539,13533,,relativeAbundance,,0.8887148279809605,percentage
13546,13540,,reads,,205.0,unit
13546,13540,,relativeAbundance,,0.5258702511351102,percentage
13553,13547,,reads,,990.0,unit
13553,13547,,relativeAbundance,,2.158085189867899,percentage
13560,13554,,reads,,536.0,unit
13560,13554,,relativeAbundance,,1.0173480621037847,percentage
13567,13561,,reads,,1937.0,unit
13567,13561,,relativeAbundance,,5.009439573796778,percentage
13574,13568,,reads,,254.0,unit
13574,13568,,relativeAbundance,,1.2213299995191613,percentage
13581,13575,,reads,,388.0,unit
13581,13575,,relativeAbundance,,1.0706697204669002,percentage
13588,13582,,reads,,348.0,unit
13588,13582,,relativeAbundance,,0.9239346873755476,percentage
13595,13589,,reads,,110.0,unit
13595,13589,,relativeAbundance,,0.3563676418181229,percentage
13602,13596,,reads,,137.0,unit
13602,13596,,relativeAbundance,,0.39316975175778446,percentage
13609,13603,,reads,,109.0,unit
13609,13603,,relativeAbundance,,0.8531621790857858,percentage
13616,13610,,reads,,62.0,unit
13616,13610,,relativeAbundance,,0.3055090174435794,percentage
13623,13617,,reads,,285.0,unit
13623,13617,,relativeAbundance,,1.1464660686270567,percentage
13630,13624,,reads,,392.0,unit
13630,13624,,relativeAbundance,,1.3899723423870647,percentage
13637,13631,,reads,,12.0,unit
13637,13631,,relativeAbundance,,0.03662444681825118,percentage
13644,13638,,reads,,817.0,unit
13644,13638,,relativeAbundance,,2.540422885572139,percentage
13651,13645,,reads,,1487.0,unit
13651,13645,,relativeAbundance,,3.9438786335667304,percentage
13658,13652,,reads,,11.0,unit
13658,13652,,relativeAbundance,,0.041543923257043584,percentage
13665,13659,,reads,,1540.0,unit
13665,13659,,relativeAbundance,,3.090321674392471,percentage
13672,13666,,reads,,4258.0,unit
13672,13666,,relativeAbundance,,8.15193460073134,percentage
13679,13673,,reads,,295.0,unit
13679,13673,,relativeAbundance,,0.7011456006084518,percentage
13686,13680,,reads,,43.0,unit
13686,13680,,relativeAbundance,,0.13571518747632874,percentage
13693,13687,,reads,,435.0,unit
13693,13687,,relativeAbundance,,0.9659582972486843,percentage
13700,13694,,reads,,1384.0,unit
13700,13694,,relativeAbundance,,4.938271604938271,percentage
13707,13701,,reads,,264.0,unit
13707,13701,,relativeAbundance,,1.9945602901178603,percentage
13714,13708,,reads,,3166.0,unit
13714,13708,,relativeAbundance,,6.010897837519698,percentage
13721,13715,,reads,,1768.0,unit
13721,13715,,relativeAbundance,,2.4977043158861343,percentage
13728,13722,,reads,,564.0,unit
13728,13722,,relativeAbundance,,1.012040409840478,percentage
13735,13729,,reads,,747.0,unit
13735,13729,,relativeAbundance,,1.199479743725613,percentage
13742,13736,,reads,,203.0,unit
13742,13736,,relativeAbundance,,0.4663022005788579,percentage
13749,13743,,reads,,216.0,unit
13749,13743,,relativeAbundance,,0.6575943008493926,percentage
13756,13750,,reads,,2016.0,unit
13756,13750,,relativeAbundance,,2.946119335369507,percentage
13763,13757,,reads,,60.0,unit
13763,13757,,relativeAbundance,,0.09030160736861116,percentage
13770,13764,,reads,,1995.0,unit
13770,13764,,relativeAbundance,,2.1483491632745366,percentage
13777,13771,,reads,,865.0,unit
13777,13771,,relativeAbundance,,2.2472202016003324,percentage
13784,13778,,reads,,144.0,unit
13784,13778,,relativeAbundance,,0.49123285802005867,percentage
13791,13785,,reads,,427.0,unit
13791,13785,,relativeAbundance,,0.6623646573387522,percentage
13798,13792,,reads,,1226.0,unit
13798,13792,,relativeAbundance,,2.694623939513825,percentage
13805,13799,,reads,,527.0,unit
13805,13799,,relativeAbundance,,0.7668912527830731,percentage
13812,13806,,reads,,206.0,unit
13812,13806,,relativeAbundance,,0.48519678733777705,percentage
13819,13813,,reads,,84.0,unit
13819,13813,,relativeAbundance,,0.20392309186249757,percentage
13826,13820,,reads,,3.0,unit
13826,13820,,relativeAbundance,,0.01922091235263967,percentage
13833,13827,,reads,,1901.0,unit
13833,13827,,relativeAbundance,,3.9761556159799207,percentage
13840,13834,,reads,,513.0,unit
13840,13834,,relativeAbundance,,1.608200884040252,percentage
13847,13841,,reads,,166.0,unit
13847,13841,,relativeAbundance,,0.8823685749215968,percentage
13854,13848,,reads,,1198.0,unit
13854,13848,,relativeAbundance,,7.231242832136174,percentage
13861,13855,,reads,,670.0,unit
13861,13855,,relativeAbundance,,0.7179904839470187,percentage
13868,13862,,reads,,996.0,unit
13868,13862,,relativeAbundance,,1.6886221453639185,percentage
13875,13869,,reads,,407.0,unit
13875,13869,,relativeAbundance,,0.6538362678318982,percentage
13882,13876,,reads,,147.0,unit
13882,13876,,relativeAbundance,,0.27433562257390265,percentage
13889,13883,,reads,,4717.0,unit
13889,13883,,relativeAbundance,,8.311601353256274,percentage
13896,13890,,reads,,3238.0,unit
13896,13890,,relativeAbundance,,6.935549510570394,percentage
13903,13897,,reads,,965.0,unit
13903,13897,,relativeAbundance,,1.777851471103005,percentage
13910,13904,,reads,,1885.0,unit
13910,13904,,relativeAbundance,,3.4583983120814605,percentage
13917,13911,,reads,,2450.0,unit
13917,13911,,relativeAbundance,,5.20026319699446,percentage
13924,13918,,reads,,205.0,unit
13924,13918,,relativeAbundance,,0.6087059801650929,percentage
13931,13925,,reads,,213.0,unit
13931,13925,,relativeAbundance,,0.3515141513326182,percentage
13938,13932,,reads,,3208.0,unit
13938,13932,,relativeAbundance,,3.6905378199597356,percentage
13945,13939,,reads,,336.0,unit
13945,13939,,relativeAbundance,,0.5610098176718092,percentage
13952,13946,,reads,,24.0,unit
13952,13946,,relativeAbundance,,0.035992261663742295,percentage
13959,13953,,reads,,1241.0,unit
13959,13953,,relativeAbundance,,1.7962858424884567,percentage
13966,13960,,reads,,1623.0,unit
13966,13960,,relativeAbundance,,2.9566611407647607,percentage
13973,13967,,reads,,887.0,unit
13973,13967,,relativeAbundance,,1.134604807040434,percentage
13980,13974,,reads,,653.0,unit
13980,13974,,relativeAbundance,,0.9394872385117832,percentage
13987,13981,,reads,,231.0,unit
13987,13981,,relativeAbundance,,0.31982942430703626,percentage
13994,13988,,reads,,420.0,unit
13994,13988,,relativeAbundance,,1.8334206390780514,percentage
14001,13995,,reads,,1369.0,unit
14001,13995,,relativeAbundance,,1.6848816029143898,percentage
14008,14002,,reads,,12.0,unit
14008,14002,,relativeAbundance,,0.06449879064767536,percentage
14015,14009,,reads,,1444.0,unit
14015,14009,,relativeAbundance,,1.975051975051975,percentage
14022,14016,,reads,,732.0,unit
14022,14016,,relativeAbundance,,1.655060142895903,percentage
14029,14023,,reads,,176.0,unit
14029,14023,,relativeAbundance,,0.2919223751865981,percentage
14036,14030,,reads,,960.0,unit
14036,14030,,relativeAbundance,,1.8347221160461737,percentage
14043,14037,,reads,,12.0,unit
14043,14037,,relativeAbundance,,0.14973795857249814,percentage
14050,14044,,reads,,1442.0,unit
14050,14044,,relativeAbundance,,2.691202269418835,percentage
14057,14051,,reads,,2405.0,unit
14057,14051,,relativeAbundance,,3.647752953845687,percentage
14064,14058,,reads,,1469.0,unit
14064,14058,,relativeAbundance,,2.8296798551450477,percentage
14071,14065,,reads,,1814.0,unit
14071,14065,,relativeAbundance,,2.91148382954819,percentage
14078,14072,,reads,,379.0,unit
14078,14072,,relativeAbundance,,0.48307331497909656,percentage
14085,14079,,reads,,33.0,unit
14085,14079,,relativeAbundance,,0.10023692363768909,percentage
14092,14086,,reads,,180.0,unit
14092,14086,,relativeAbundance,,0.23942856382766464,percentage
14099,14093,,reads,,2202.0,unit
14099,14093,,relativeAbundance,,2.3722057635335307,percentage
14106,14100,,reads,,1281.0,unit
14106,14100,,relativeAbundance,,3.0602737762488355,percentage
14113,14107,,reads,,326.0,unit
14113,14107,,relativeAbundance,,0.9695743984772328,percentage
14120,14114,,reads,,13.0,unit
14120,14114,,relativeAbundance,,0.04312060501525806,percentage
14127,14121,,reads,,12.0,unit
14127,14121,,relativeAbundance,,0.06642311524410495,percentage
14134,14128,,reads,,3339.0,unit
14134,14128,,relativeAbundance,,3.9000630737963418,percentage
14141,14135,,reads,,350.0,unit
14141,14135,,relativeAbundance,,1.0018605982539002,percentage
14148,14142,,reads,,22.0,unit
14148,14142,,relativeAbundance,,0.08929296209107881,percentage
14155,14149,,reads,,495.0,unit
14155,14149,,relativeAbundance,,0.817182289431109,percentage
14162,14156,,reads,,485.0,unit
14162,14156,,relativeAbundance,,1.3040789438304967,percentage
14169,14163,,reads,,2483.0,unit
14169,14163,,relativeAbundance,,2.7646024005166234,percentage
14176,14170,,reads,,316.0,unit
14176,14170,,relativeAbundance,,0.9631797122653012,percentage
14183,14177,,reads,,18.0,unit
14183,14177,,relativeAbundance,,0.7352941176470589,percentage
14190,14184,,reads,,54.0,unit
14190,14184,,relativeAbundance,,0.21550864030011574,percentage
14197,14191,,reads,,575.0,unit
14197,14191,,relativeAbundance,,2.0388624920218423,percentage
14204,14198,,reads,,220.0,unit
14204,14198,,relativeAbundance,,0.4414745249132101,percentage
14211,14205,,reads,,29.0,unit
14211,14205,,relativeAbundance,,0.0915288473677566,percentage
14218,14212,,reads,,89.0,unit
14218,14212,,relativeAbundance,,0.19763284702329403,percentage
14225,14219,,reads,,131.0,unit
14225,14219,,relativeAbundance,,0.2350661235622387,percentage
14232,14226,,reads,,367.0,unit
14232,14226,,relativeAbundance,,0.8430192493223687,percentage
14239,14233,,reads,,9.0,unit
14239,14233,,relativeAbundance,,0.013152318461471014,percentage
14246,14240,,reads,,138.0,unit
14246,14240,,relativeAbundance,,0.14860761129417846,percentage
14253,14247,,reads,,5.0,unit
14253,14247,,relativeAbundance,,0.007756026432538082,percentage
14260,14254,,reads,,88.0,unit
14260,14254,,relativeAbundance,,0.21363371528452127,percentage
14267,14261,,reads,,18.0,unit
14267,14261,,relativeAbundance,,0.11532547411583803,percentage
14274,14268,,reads,,1303.0,unit
14274,14268,,relativeAbundance,,1.3963307471387543,percentage
14281,14275,,reads,,25.0,unit
14281,14275,,relativeAbundance,,0.04125752949913359,percentage
14288,14282,,reads,,10.0,unit
14288,14282,,relativeAbundance,,0.015084548896565249,percentage
14295,14289,,reads,,828.0,unit
14295,14289,,relativeAbundance,,1.5083890477838704,percentage
14302,14296,,reads,,168.0,unit
14302,14296,,relativeAbundance,,0.24170575202140823,percentage
14309,14303,,reads,,4022.0,unit
14309,14303,,relativeAbundance,,4.950031999212327,percentage
14316,14310,,reads,,294.0,unit
14316,14310,,relativeAbundance,,0.48764305855034,percentage
14323,14317,,reads,,124.0,unit
14323,14317,,relativeAbundance,,0.23698493998929746,percentage
14330,14324,,reads,,49.0,unit
14330,14324,,relativeAbundance,,0.06245538900785153,percentage
14337,14331,,reads,,1393.0,unit
14337,14331,,relativeAbundance,,4.23121317052427,percentage
14344,14338,,reads,,3237.0,unit
14344,14338,,relativeAbundance,,4.305723672834169,percentage
14351,14345,,reads,,37.0,unit
14351,14345,,relativeAbundance,,0.08839198260828018,percentage
14358,14352,,reads,,209.0,unit
14358,14352,,relativeAbundance,,0.6215983106801891,percentage
14365,14359,,reads,,151.0,unit
14365,14359,,relativeAbundance,,0.17637302310369798,percentage
14372,14366,,reads,,23.0,unit
14372,14366,,relativeAbundance,,0.030908162442551134,percentage
14379,14373,,reads,,126.0,unit
14379,14373,,relativeAbundance,,0.6058566139347021,percentage
14386,14380,,reads,,13.0,unit
14386,14380,,relativeAbundance,,0.03587295455172604,percentage
14393,14387,,reads,,623.0,unit
14393,14387,,relativeAbundance,,1.6540554891809371,percentage
14400,14394,,reads,,12.0,unit
14400,14394,,relativeAbundance,,0.0388764700165225,percentage
14407,14401,,reads,,135.0,unit
14407,14401,,relativeAbundance,,0.38743004735256137,percentage
14414,14408,,reads,,144.0,unit
14414,14408,,relativeAbundance,,1.1271133375078273,percentage
14421,14415,,reads,,192.0,unit
14421,14415,,relativeAbundance,,0.7723560883382276,percentage
14428,14422,,reads,,14.0,unit
14428,14422,,relativeAbundance,,0.052874084145328196,percentage
14435,14429,,reads,,144.0,unit
14435,14429,,relativeAbundance,,0.7369121334629752,percentage
14442,14436,,reads,,36.0,unit
14442,14436,,relativeAbundance,,0.07224128589488893,percentage
14449,14443,,reads,,2.0,unit
14449,14443,,relativeAbundance,,0.004753529495650521,percentage
14456,14450,,reads,,60.0,unit
14456,14450,,relativeAbundance,,0.13323562720671508,percentage
14463,14457,,reads,,195.0,unit
14463,14457,,relativeAbundance,,0.3131172021773688,percentage
14470,14464,,reads,,592.0,unit
14470,14464,,relativeAbundance,,1.3598566637570635,percentage
14477,14471,,reads,,2031.0,unit
14477,14471,,relativeAbundance,,6.183213078819984,percentage
14484,14478,,reads,,2259.0,unit
14484,14478,,relativeAbundance,,3.3012319338292246,percentage
14491,14485,,reads,,131.0,unit
14491,14485,,relativeAbundance,,0.1971585094214677,percentage
14498,14492,,reads,,674.0,unit
14498,14492,,relativeAbundance,,2.0368075911879364,percentage
14505,14499,,reads,,32.0,unit
14505,14499,,relativeAbundance,,0.10916285733779081,percentage
14512,14506,,reads,,5314.0,unit
14512,14506,,relativeAbundance,,8.243104892501474,percentage
14519,14513,,reads,,17.0,unit
14519,14513,,relativeAbundance,,0.03127299484915379,percentage
14526,14520,,reads,,164.0,unit
14526,14520,,relativeAbundance,,0.2386530653822087,percentage
14533,14527,,reads,,10.0,unit
14533,14527,,relativeAbundance,,0.030489664003902676,percentage
14540,14534,,reads,,85.0,unit
14540,14534,,relativeAbundance,,0.14410931963447096,percentage
14547,14541,,reads,,19.0,unit
14547,14541,,relativeAbundance,,0.03052306901426552,percentage
14554,14548,,reads,,1280.0,unit
14554,14548,,relativeAbundance,,2.388772767990445,percentage
14561,14555,,reads,,442.0,unit
14561,14555,,relativeAbundance,,1.4427000032640271,percentage
