digitalEntityID,digitalEntityType,accessURI,webStatement
21968,sequence,,
21975,sequence,,
21982,sequence,,
21989,sequence,,
21996,sequence,,
22003,sequence,,
22010,sequence,,
22017,sequence,,
22024,sequence,,
22031,sequence,,
22038,sequence,,
22045,sequence,,
22052,sequence,,
22059,sequence,,
22066,sequence,,
22073,sequence,,
22080,sequence,,
22087,sequence,,
22094,sequence,,
22101,sequence,,
22108,sequence,,
22115,sequence,,
22122,sequence,,
22129,sequence,,
22136,sequence,,
22143,sequence,,
22150,sequence,,
22157,sequence,,
22164,sequence,,
22171,sequence,,
22178,sequence,,
22185,sequence,,
22192,sequence,,
22199,sequence,,
22206,sequence,,
22213,sequence,,
22220,sequence,,
22227,sequence,,
22234,sequence,,
22241,sequence,,
22248,sequence,,
22255,sequence,,
22262,sequence,,
22269,sequence,,
22276,sequence,,
22283,sequence,,
22290,sequence,,
22297,sequence,,
22304,sequence,,
22311,sequence,,
22318,sequence,,
22325,sequence,,
22332,sequence,,
22339,sequence,,
22346,sequence,,
22353,sequence,,
22360,sequence,,
22367,sequence,,
22374,sequence,,
22381,sequence,,
22388,sequence,,
22395,sequence,,
22402,sequence,,
22409,sequence,,
22416,sequence,,
22423,sequence,,
22430,sequence,,
22437,sequence,,
22444,sequence,,
22451,sequence,,
22458,sequence,,
22465,sequence,,
22472,sequence,,
22479,sequence,,
22486,sequence,,
22493,sequence,,
22500,sequence,,
22507,sequence,,
22514,sequence,,
22521,sequence,,
22528,sequence,,
22535,sequence,,
22542,sequence,,
22549,sequence,,
22556,sequence,,
22563,sequence,,
22570,sequence,,
22577,sequence,,
22584,sequence,,
22591,sequence,,
22598,sequence,,
22605,sequence,,
22612,sequence,,
22619,sequence,,
22626,sequence,,
22633,sequence,,
22640,sequence,,
22647,sequence,,
22654,sequence,,
22661,sequence,,
22668,sequence,,
22675,sequence,,
22682,sequence,,
22689,sequence,,
22696,sequence,,
22703,sequence,,
22710,sequence,,
22717,sequence,,
22724,sequence,,
22731,sequence,,
22738,sequence,,
22745,sequence,,
22752,sequence,,
22759,sequence,,
22766,sequence,,
22773,sequence,,
22780,sequence,,
22787,sequence,,
22794,sequence,,
22801,sequence,,
22808,sequence,,
22815,sequence,,
22822,sequence,,
22829,sequence,,
22836,sequence,,
22843,sequence,,
22850,sequence,,
22857,sequence,,
22864,sequence,,
22871,sequence,,
22878,sequence,,
22885,sequence,,
22892,sequence,,
22899,sequence,,
22906,sequence,,
22913,sequence,,
22920,sequence,,
22927,sequence,,
22934,sequence,,
22941,sequence,,
22948,sequence,,
22955,sequence,,
22962,sequence,,
22969,sequence,,
22976,sequence,,
22983,sequence,,
22990,sequence,,
22997,sequence,,
23004,sequence,,
23011,sequence,,
23018,sequence,,
23025,sequence,,
23032,sequence,,
23039,sequence,,
23046,sequence,,
23053,sequence,,
23060,sequence,,
23067,sequence,,
23074,sequence,,
23081,sequence,,
23088,sequence,,
23095,sequence,,
23102,sequence,,
23109,sequence,,
23116,sequence,,
23123,sequence,,
23130,sequence,,
23137,sequence,,
23144,sequence,,
23151,sequence,,
23158,sequence,,
23165,sequence,,
23172,sequence,,
23179,sequence,,
23186,sequence,,
23193,sequence,,
23200,sequence,,
23207,sequence,,
23214,sequence,,
23221,sequence,,
23228,sequence,,
23235,sequence,,
23242,sequence,,
23249,sequence,,
23256,sequence,,
23263,sequence,,
23270,sequence,,
23277,sequence,,
23284,sequence,,
23291,sequence,,
23298,sequence,,
23305,sequence,,
23312,sequence,,
23319,sequence,,
23326,sequence,,
23333,sequence,,
23340,sequence,,
23347,sequence,,
23354,sequence,,
23361,sequence,,
23368,sequence,,
23375,sequence,,
23382,sequence,,
23389,sequence,,
23396,sequence,,
23403,sequence,,
23410,sequence,,
23417,sequence,,
23424,sequence,,
23431,sequence,,
23438,sequence,,
23445,sequence,,
23452,sequence,,
23459,sequence,,
23466,sequence,,
23473,sequence,,
23480,sequence,,
23487,sequence,,
23494,sequence,,
23501,sequence,,
23508,sequence,,
23515,sequence,,
23522,sequence,,
23529,sequence,,
23536,sequence,,
23543,sequence,,
23550,sequence,,
23557,sequence,,
23564,sequence,,
23571,sequence,,
23578,sequence,,
23585,sequence,,
23592,sequence,,
23599,sequence,,
23606,sequence,,
23613,sequence,,
23620,sequence,,
23627,sequence,,
23634,sequence,,
23641,sequence,,
23648,sequence,,
23655,sequence,,
23662,sequence,,
23669,sequence,,
23676,sequence,,
23683,sequence,,
23690,sequence,,
23697,sequence,,
23704,sequence,,
23711,sequence,,
23718,sequence,,
23725,sequence,,
23732,sequence,,
23739,sequence,,
23746,sequence,,
23753,sequence,,
23760,sequence,,
23767,sequence,,
23774,sequence,,
23781,sequence,,
23788,sequence,,
23795,sequence,,
23802,sequence,,
23809,sequence,,
23816,sequence,,
23823,sequence,,
23830,sequence,,
23837,sequence,,
23844,sequence,,
23851,sequence,,
23858,sequence,,
23865,sequence,,
23872,sequence,,
23879,sequence,,
23886,sequence,,
23893,sequence,,
23900,sequence,,
23907,sequence,,
23914,sequence,,
23921,sequence,,
23928,sequence,,
23935,sequence,,
23942,sequence,,
23949,sequence,,
23956,sequence,,
23963,sequence,,
23970,sequence,,
23977,sequence,,
23984,sequence,,
23991,sequence,,
23998,sequence,,
24005,sequence,,
24012,sequence,,
24019,sequence,,
24026,sequence,,
24033,sequence,,
24040,sequence,,
24047,sequence,,
24054,sequence,,
24061,sequence,,
24068,sequence,,
24075,sequence,,
24082,sequence,,
24089,sequence,,
24096,sequence,,
24103,sequence,,
24110,sequence,,
24117,sequence,,
24124,sequence,,
24131,sequence,,
24138,sequence,,
24145,sequence,,
24152,sequence,,
24159,sequence,,
24166,sequence,,
24173,sequence,,
24180,sequence,,
24187,sequence,,
24194,sequence,,
24201,sequence,,
24208,sequence,,
24215,sequence,,
24222,sequence,,
24229,sequence,,
24236,sequence,,
24243,sequence,,
24250,sequence,,
24257,sequence,,
24264,sequence,,
24271,sequence,,
24278,sequence,,
24285,sequence,,
24292,sequence,,
24299,sequence,,
24306,sequence,,
24313,sequence,,
24320,sequence,,
24327,sequence,,
24334,sequence,,
24341,sequence,,
24348,sequence,,
24355,sequence,,
24362,sequence,,
24369,sequence,,
24376,sequence,,
24383,sequence,,
24390,sequence,,
24397,sequence,,
24404,sequence,,
24411,sequence,,
24418,sequence,,
24425,sequence,,
24432,sequence,,
24439,sequence,,
24446,sequence,,
24453,sequence,,
24460,sequence,,
24467,sequence,,
24474,sequence,,
24481,sequence,,
24488,sequence,,
24495,sequence,,
24502,sequence,,
24509,sequence,,
24516,sequence,,
24523,sequence,,
24530,sequence,,
24537,sequence,,
24544,sequence,,
24551,sequence,,
24558,sequence,,
24565,sequence,,
24572,sequence,,
24579,sequence,,
24586,sequence,,
24593,sequence,,
24600,sequence,,
24607,sequence,,
24614,sequence,,
24621,sequence,,
24628,sequence,,
24635,sequence,,
24642,sequence,,
24649,sequence,,
24656,sequence,,
24663,sequence,,
24670,sequence,,
24677,sequence,,
24684,sequence,,
24691,sequence,,
24698,sequence,,
24705,sequence,,
24712,sequence,,
24719,sequence,,
24726,sequence,,
24733,sequence,,
24740,sequence,,
24747,sequence,,
24754,sequence,,
24761,sequence,,
24768,sequence,,
24775,sequence,,
24782,sequence,,
24789,sequence,,
24796,sequence,,
24803,sequence,,
24810,sequence,,
24817,sequence,,
24824,sequence,,
24831,sequence,,
24838,sequence,,
24845,sequence,,
24852,sequence,,
24859,sequence,,
24866,sequence,,
24873,sequence,,
24880,sequence,,
24887,sequence,,
24894,sequence,,
24901,sequence,,
24908,sequence,,
24915,sequence,,
24922,sequence,,
24929,sequence,,
24936,sequence,,
24943,sequence,,
24950,sequence,,
24957,sequence,,
24964,sequence,,
24971,sequence,,
24978,sequence,,
24985,sequence,,
24992,sequence,,
24999,sequence,,
25006,sequence,,
25013,sequence,,
25020,sequence,,
25027,sequence,,
25034,sequence,,
25041,sequence,,
25048,sequence,,
25055,sequence,,
25062,sequence,,
25069,sequence,,
25076,sequence,,
25083,sequence,,
25090,sequence,,
25097,sequence,,
25104,sequence,,
25111,sequence,,
25118,sequence,,
25125,sequence,,
25132,sequence,,
25139,sequence,,
25146,sequence,,
25153,sequence,,
25160,sequence,,
25167,sequence,,
25174,sequence,,
25181,sequence,,
25188,sequence,,
25195,sequence,,
25202,sequence,,
25209,sequence,,
25216,sequence,,
25223,sequence,,
25230,sequence,,
25237,sequence,,
25244,sequence,,
25251,sequence,,
25258,sequence,,
25265,sequence,,
25272,sequence,,
25279,sequence,,
25286,sequence,,
25293,sequence,,
25300,sequence,,
25307,sequence,,
25314,sequence,,
25321,sequence,,
25328,sequence,,
25335,sequence,,
25342,sequence,,
25349,sequence,,
25356,sequence,,
25363,sequence,,
25370,sequence,,
25377,sequence,,
25384,sequence,,
25391,sequence,,
25398,sequence,,
25405,sequence,,
25412,sequence,,
25419,sequence,,
25426,sequence,,
25433,sequence,,
25440,sequence,,
25447,sequence,,
25454,sequence,,
25461,sequence,,
25468,sequence,,
25475,sequence,,
25482,sequence,,
25489,sequence,,
25496,sequence,,
25503,sequence,,
25510,sequence,,
25517,sequence,,
25524,sequence,,
25531,sequence,,
25538,sequence,,
25545,sequence,,
25552,sequence,,
25559,sequence,,
25566,sequence,,
25573,sequence,,
25580,sequence,,
25587,sequence,,
25594,sequence,,
25601,sequence,,
25608,sequence,,
25615,sequence,,
25622,sequence,,
25629,sequence,,
25636,sequence,,
25643,sequence,,
25650,sequence,,
25657,sequence,,
25664,sequence,,
25671,sequence,,
25678,sequence,,
25685,sequence,,
25692,sequence,,
25699,sequence,,
25706,sequence,,
25713,sequence,,
25720,sequence,,
25727,sequence,,
25734,sequence,,
25741,sequence,,
25748,sequence,,
25755,sequence,,
25762,sequence,,
25769,sequence,,
25776,sequence,,
25783,sequence,,
25790,sequence,,
25797,sequence,,
25804,sequence,,
25811,sequence,,
25818,sequence,,
25825,sequence,,
25832,sequence,,
25839,sequence,,
25846,sequence,,
25853,sequence,,
25860,sequence,,
25867,sequence,,
25874,sequence,,
25881,sequence,,
25888,sequence,,
25895,sequence,,
25902,sequence,,
25909,sequence,,
25916,sequence,,
25923,sequence,,
25930,sequence,,
25937,sequence,,
25944,sequence,,
25951,sequence,,
25958,sequence,,
25965,sequence,,
25972,sequence,,
25979,sequence,,
25986,sequence,,
25993,sequence,,
26000,sequence,,
26007,sequence,,
26014,sequence,,
26021,sequence,,
26028,sequence,,
26035,sequence,,
26042,sequence,,
26049,sequence,,
26056,sequence,,
26063,sequence,,
26070,sequence,,
26077,sequence,,
26084,sequence,,
26091,sequence,,
26098,sequence,,
26105,sequence,,
26112,sequence,,
26119,sequence,,
26126,sequence,,
26133,sequence,,
26140,sequence,,
26147,sequence,,
26154,sequence,,
26161,sequence,,
26168,sequence,,
26175,sequence,,
26182,sequence,,
26189,sequence,,
26196,sequence,,
26203,sequence,,
26210,sequence,,
26217,sequence,,
26224,sequence,,
26231,sequence,,
26238,sequence,,
26245,sequence,,
26252,sequence,,
26259,sequence,,
26266,sequence,,
26273,sequence,,
26280,sequence,,
26287,sequence,,
26294,sequence,,
26301,sequence,,
26308,sequence,,
26315,sequence,,
26322,sequence,,
26329,sequence,,
26336,sequence,,
26343,sequence,,
26350,sequence,,
26357,sequence,,
26364,sequence,,
26371,sequence,,
26378,sequence,,
26385,sequence,,
26392,sequence,,
26399,sequence,,
26406,sequence,,
26413,sequence,,
26420,sequence,,
26427,sequence,,
26434,sequence,,
26441,sequence,,
26448,sequence,,
26455,sequence,,
26462,sequence,,
26469,sequence,,
26476,sequence,,
26483,sequence,,
26490,sequence,,
26497,sequence,,
26504,sequence,,
26511,sequence,,
26518,sequence,,
26525,sequence,,
26532,sequence,,
26539,sequence,,
26546,sequence,,
26553,sequence,,
26560,sequence,,
26567,sequence,,
26574,sequence,,
26581,sequence,,
26588,sequence,,
26595,sequence,,
26602,sequence,,
26609,sequence,,
26616,sequence,,
26623,sequence,,
26630,sequence,,
26637,sequence,,
26644,sequence,,
26651,sequence,,
26658,sequence,,
26665,sequence,,
26672,sequence,,
26679,sequence,,
26686,sequence,,
26693,sequence,,
26700,sequence,,
26707,sequence,,
26714,sequence,,
26721,sequence,,
26728,sequence,,
26735,sequence,,
26742,sequence,,
26749,sequence,,
26756,sequence,,
26763,sequence,,
26770,sequence,,
26777,sequence,,
26784,sequence,,
26791,sequence,,
26798,sequence,,
26805,sequence,,
26812,sequence,,
26819,sequence,,
26826,sequence,,
26833,sequence,,
26840,sequence,,
26847,sequence,,
26854,sequence,,
26861,sequence,,
26868,sequence,,
26875,sequence,,
26882,sequence,,
26889,sequence,,
26896,sequence,,
26903,sequence,,
26910,sequence,,
26917,sequence,,
26924,sequence,,
26931,sequence,,
26938,sequence,,
26945,sequence,,
26952,sequence,,
26959,sequence,,
26966,sequence,,
26973,sequence,,
26980,sequence,,
26987,sequence,,
26994,sequence,,
27001,sequence,,
27008,sequence,,
27015,sequence,,
27022,sequence,,
27029,sequence,,
27036,sequence,,
27043,sequence,,
27050,sequence,,
27057,sequence,,
27064,sequence,,
27071,sequence,,
27078,sequence,,
27085,sequence,,
27092,sequence,,
27099,sequence,,
27106,sequence,,
27113,sequence,,
27120,sequence,,
27127,sequence,,
27134,sequence,,
27141,sequence,,
27148,sequence,,
27155,sequence,,
27162,sequence,,
27169,sequence,,
27176,sequence,,
27183,sequence,,
27190,sequence,,
27197,sequence,,
27204,sequence,,
27211,sequence,,
27218,sequence,,
27225,sequence,,
27232,sequence,,
27239,sequence,,
27246,sequence,,
27253,sequence,,
27260,sequence,,
27267,sequence,,
27274,sequence,,
27281,sequence,,
27288,sequence,,
27295,sequence,,
27302,sequence,,
27309,sequence,,
27316,sequence,,
27323,sequence,,
27330,sequence,,
27337,sequence,,
27344,sequence,,
27351,sequence,,
27358,sequence,,
27365,sequence,,
27372,sequence,,
27379,sequence,,
27386,sequence,,
27393,sequence,,
27400,sequence,,
27407,sequence,,
27414,sequence,,
27421,sequence,,
27428,sequence,,
27435,sequence,,
27442,sequence,,
27449,sequence,,
27456,sequence,,
27463,sequence,,
27470,sequence,,
27477,sequence,,
27484,sequence,,
27491,sequence,,
27498,sequence,,
27505,sequence,,
27512,sequence,,
27519,sequence,,
27526,sequence,,
27533,sequence,,
27540,sequence,,
27547,sequence,,
27554,sequence,,
27561,sequence,,
27568,sequence,,
27575,sequence,,
27582,sequence,,
27589,sequence,,
27596,sequence,,
27603,sequence,,
27610,sequence,,
27617,sequence,,
27624,sequence,,
27631,sequence,,
27638,sequence,,
27645,sequence,,
27652,sequence,,
27659,sequence,,
27666,sequence,,
27673,sequence,,
27680,sequence,,
27687,sequence,,
27694,sequence,,
27701,sequence,,
27708,sequence,,
27715,sequence,,
27722,sequence,,
27729,sequence,,
27736,sequence,,
27743,sequence,,
27750,sequence,,
27757,sequence,,
27764,sequence,,
27771,sequence,,
27778,sequence,,
27785,sequence,,
27792,sequence,,
27799,sequence,,
27806,sequence,,
27813,sequence,,
27820,sequence,,
27827,sequence,,
27834,sequence,,
27841,sequence,,
27848,sequence,,
27855,sequence,,
27862,sequence,,
27869,sequence,,
27876,sequence,,
27883,sequence,,
27890,sequence,,
27897,sequence,,
27904,sequence,,
27911,sequence,,
27918,sequence,,
27925,sequence,,
27932,sequence,,
27939,sequence,,
27946,sequence,,
27953,sequence,,
27960,sequence,,
27967,sequence,,
27974,sequence,,
27981,sequence,,
27988,sequence,,
27995,sequence,,
28002,sequence,,
28009,sequence,,
28016,sequence,,
28023,sequence,,
28030,sequence,,
28037,sequence,,
28044,sequence,,
28051,sequence,,
28058,sequence,,
28065,sequence,,
28072,sequence,,
28079,sequence,,
28086,sequence,,
28093,sequence,,
28100,sequence,,
28107,sequence,,
28114,sequence,,
28121,sequence,,
28128,sequence,,
28135,sequence,,
28142,sequence,,
28149,sequence,,
28156,sequence,,
28163,sequence,,
28170,sequence,,
28177,sequence,,
28184,sequence,,
28191,sequence,,
28198,sequence,,
28205,sequence,,
28212,sequence,,
28219,sequence,,
28226,sequence,,
28233,sequence,,
28240,sequence,,
28247,sequence,,
28254,sequence,,
28261,sequence,,
28268,sequence,,
28275,sequence,,
28282,sequence,,
28289,sequence,,
28296,sequence,,
28303,sequence,,
28310,sequence,,
28317,sequence,,
28324,sequence,,
28331,sequence,,
28338,sequence,,
28345,sequence,,
28352,sequence,,
28359,sequence,,
28366,sequence,,
28373,sequence,,
28380,sequence,,
28387,sequence,,
28394,sequence,,
28401,sequence,,
28408,sequence,,
28415,sequence,,
28422,sequence,,
28429,sequence,,
28436,sequence,,
28443,sequence,,
28450,sequence,,
28457,sequence,,
28464,sequence,,
28471,sequence,,
28478,sequence,,
28485,sequence,,
28492,sequence,,
28499,sequence,,
28506,sequence,,
28513,sequence,,
28520,sequence,,
28527,sequence,,
28534,sequence,,
28541,sequence,,
28548,sequence,,
28555,sequence,,
28562,sequence,,
28569,sequence,,
28576,sequence,,
28583,sequence,,
28590,sequence,,
28597,sequence,,
28604,sequence,,
28611,sequence,,
28618,sequence,,
28625,sequence,,
28632,sequence,,
28639,sequence,,
28646,sequence,,
28653,sequence,,
28660,sequence,,
28667,sequence,,
28674,sequence,,
28681,sequence,,
28688,sequence,,
28695,sequence,,
28702,sequence,,
28709,sequence,,
28716,sequence,,
28723,sequence,,
28730,sequence,,
28737,sequence,,
28744,sequence,,
28751,sequence,,
28758,sequence,,
28765,sequence,,
28772,sequence,,
28779,sequence,,
28786,sequence,,
28793,sequence,,
28800,sequence,,
28807,sequence,,
28814,sequence,,
28821,sequence,,
28828,sequence,,
28835,sequence,,
28842,sequence,,
28849,sequence,,
28856,sequence,,
28863,sequence,,
28870,sequence,,
28877,sequence,,
28884,sequence,,
28891,sequence,,
28898,sequence,,
28905,sequence,,
28912,sequence,,
28919,sequence,,
28926,sequence,,
28933,sequence,,
28940,sequence,,
28947,sequence,,
28954,sequence,,
28961,sequence,,
28968,sequence,,
28975,sequence,,
28982,sequence,,
28989,sequence,,
28996,sequence,,
29003,sequence,,
29010,sequence,,
29017,sequence,,
29024,sequence,,
29031,sequence,,
29038,sequence,,
29045,sequence,,
29052,sequence,,
29059,sequence,,
29066,sequence,,
29073,sequence,,
29080,sequence,,
29087,sequence,,
29094,sequence,,
29101,sequence,,
29108,sequence,,
29115,sequence,,
29122,sequence,,
29129,sequence,,
29136,sequence,,
29143,sequence,,
29150,sequence,,
29157,sequence,,
29164,sequence,,
29171,sequence,,
29178,sequence,,
29185,sequence,,
29192,sequence,,
29199,sequence,,
29206,sequence,,
29213,sequence,,
29220,sequence,,
29227,sequence,,
29234,sequence,,
29241,sequence,,
29248,sequence,,
29255,sequence,,
29262,sequence,,
29269,sequence,,
29276,sequence,,
29283,sequence,,
29290,sequence,,
29297,sequence,,
29304,sequence,,
29311,sequence,,
29318,sequence,,
29325,sequence,,
29332,sequence,,
29339,sequence,,
29346,sequence,,
29353,sequence,,
29360,sequence,,
29367,sequence,,
29374,sequence,,
29381,sequence,,
29388,sequence,,
29395,sequence,,
29402,sequence,,
29409,sequence,,
29416,sequence,,
29423,sequence,,
29430,sequence,,
29437,sequence,,
29444,sequence,,
29451,sequence,,
29458,sequence,,
29465,sequence,,
29472,sequence,,
29479,sequence,,
29486,sequence,,
29493,sequence,,
29500,sequence,,
29507,sequence,,
29514,sequence,,
29521,sequence,,
29528,sequence,,
29535,sequence,,
29542,sequence,,
29549,sequence,,
29556,sequence,,
29563,sequence,,
29570,sequence,,
29577,sequence,,
29584,sequence,,
29591,sequence,,
29598,sequence,,
29605,sequence,,
29612,sequence,,
29619,sequence,,
29626,sequence,,
29633,sequence,,
29640,sequence,,
29647,sequence,,
29654,sequence,,
29661,sequence,,
29668,sequence,,
29675,sequence,,
29682,sequence,,
